mean_loss,epsilon,learning_rate
0.078506307769,0.999994,0.00025
0.173721234387,0.9999634,0.00025
0.17966337694,0.9999265,0.00025
0.287679033968,0.9999034,0.00025
0.27479918791,0.9998881,0.00025
0.262557812272,0.9998716,0.00025
0.390058152635,0.9998638,0.00025
0.308440816556,0.9998554,0.00025
0.373962909619,0.9998482,0.00025
0.163252111722,0.9998401,0.00025
0.395191428906,0.9998335,0.00025
0.261152737529,0.9998254,0.00025
0.359626404002,0.999817,0.00025
0.30113520381,0.9997963,0.00025
0.17811892747,0.9997894,0.00025
0.288510017567,0.9997795,0.00025
0.340508101589,0.9997717,0.00025
0.0882806665207,0.9997645,0.00025
0.205499588624,0.9997429,0.00025
0.195298414972,0.9997363,0.00025
0.149732733428,0.9997288,0.00025
0.145919178916,0.9997222,0.00025
0.25107215001,0.9997048,0.00025
0.249371940022,0.9996841,0.00025
0.156253544801,0.9996766,0.00025
0.218966886337,0.9996688,0.00025
0.17456087844,0.9996607,0.00025
0.272215646236,0.9996529,0.00025
0.211600805676,0.9996442,0.00025
0.168914503164,0.9996358,0.00025
0.094594042036,0.9996145,0.00025
0.384545335381,0.9996073,0.00025
0.345297573697,0.9995992,0.00025
0.0642104522875,0.999592,0.00025
0.241859457862,0.9995455,0.00025
0.253065272678,0.9995224,0.00025
0.160787931525,0.9995149,0.00025
0.265617650743,0.9995074,0.00025
0.171535667527,0.99949,0.00025
0.28194101576,0.9994831,0.00025
0.214270740567,0.9994741,0.00025
0.0651367554244,0.9994669,0.00025
0.169918025964,0.9994585,0.00025
0.170025272901,0.999442,0.00025
0.274247170688,0.9994342,0.00025
0.206949777555,0.9994132,0.00025
0.174787917525,0.999391,0.00025
0.0756835712593,0.9993826,0.00025
0.0486576801096,0.999376,0.00025
0.136200760106,0.9993673,0.00025
0.240729211879,0.9993463,0.00025
0.193849144843,0.9993394,0.00025
0.229704606599,0.9993319,0.00025
0.196074680753,0.9993232,0.00025
0.0662349622204,0.9993145,0.00025
0.251407548182,0.9993061,0.00025
0.566571716239,0.9992974,0.00025
0.294960201089,0.9992902,0.00025
0.188878817465,0.9992824,0.00025
0.156765773283,0.9992746,0.00025
0.0776826257533,0.9992668,0.00025
0.0701965265684,0.9992593,0.00025
0.437648210967,0.9992518,0.00025
0.215512753955,0.9992212,0.00025
0.286916934748,0.9992137,0.00025
0.154313151933,0.9992062,0.00025
0.218198990278,0.9991846,0.00025
0.408250951413,0.9991753,0.00025
0.272320092774,0.9991666,0.00025
0.506464951003,0.9991594,0.00025
0.117590057958,0.9991441,0.00025
0.256670350868,0.9991363,0.00025
0.0839480359744,0.9991291,0.00025
0.359928908211,0.9991195,0.00025
0.30420906939,0.9991129,0.00025
0.26701123233,0.9991045,0.00025
0.142827277614,0.9990964,0.00025
0.342617738351,0.9990892,0.00025
0.0815644096594,0.9990826,0.00025
0.145877819261,0.9990739,0.00025
0.0792993409759,0.9990664,0.00025
0.273313385956,0.9990583,0.00025
0.354587434886,0.9990505,0.00025
0.175816749292,0.9990421,0.00025
0.171111375168,0.9990337,0.00025
0.174410912569,0.9990124,0.00025
0.160487147832,0.9990049,0.00025
0.357828667537,0.9989968,0.00025
0.233408948756,0.9989887,0.00025
0.259897159833,0.9989809,0.00025
0.207880211896,0.9989734,0.00025
0.397415394475,0.9989659,0.00025
0.257483784755,0.9989581,0.00025
0.272738448874,0.9989284,0.00025
0.0781041646176,0.9989209,0.00025
0.2158575698,0.9988795,0.00025
0.245077794054,0.9988711,0.00025
0.235178145234,0.9988621,0.00025
0.0584069346888,0.9988447,0.00025
0.139597743351,0.9988363,0.00025
0.298305274746,0.9988276,0.00025
0.097687570228,0.9987976,0.00025
0.0561723355774,0.9987892,0.00025
0.2616998595,0.9987814,0.00025
0.247289338968,0.9987643,0.00025
0.183700340054,0.9987568,0.00025
0.162924282841,0.9987502,0.00025
0.390750690859,0.9987343,0.00025
0.154833403706,0.9987253,0.00025
0.311309379922,0.9987178,0.00025
0.294762597573,0.9987106,0.00025
0.276148312603,0.99868,0.00025
0.0532284239757,0.9986719,0.00025
0.272347914965,0.9986647,0.00025
0.31185810818,0.9986551,0.00025
0.168037513807,0.9986476,0.00025
0.345037630856,0.9986386,0.00025
0.0545600223841,0.9986305,0.00025
0.1655675094,0.998623,0.00025
0.184202080232,0.9986149,0.00025
0.331710721856,0.9986074,0.00025
0.0766419428321,0.9986002,0.00025
0.231834476419,0.9985927,0.00025
0.374140599134,0.9985861,0.00025
0.165234317392,0.9985774,0.00025
0.161641642262,0.9985699,0.00025
0.169580361279,0.99856,0.00025
0.161818088279,0.9985378,0.00025
0.16670367038,0.9985303,0.00025
0.25994277281,0.9985084,0.00025
0.374427233514,0.9984919,0.00025
0.190691486291,0.998485,0.00025
0.189568481183,0.9984766,0.00025
0.0620687368261,0.99847,0.00025
0.290156164435,0.9984628,0.00025
0.16476745546,0.9984547,0.00025
0.481178624359,0.9984472,0.00025
0.264648395739,0.998431,0.00025
0.0620629040432,0.9984235,0.00025
0.170329650922,0.9984169,0.00025
0.049706699624,0.9984085,0.00025
0.336461438046,0.9984001,0.00025
0.251139758178,0.9983782,0.00025
0.272365219067,0.9983707,0.00025
0.302879403994,0.9983623,0.00025
0.0959544400301,0.9983551,0.00025
0.0431297765637,0.9983479,0.00025
0.270526823791,0.9983404,0.00025
0.287204154191,0.9983095,0.00025
0.289279482447,0.9983029,0.00025
0.242052763765,0.9982954,0.00025
0.252461204081,0.9982879,0.00025
0.0710997376034,0.9982795,0.00025
0.146970243978,0.9982711,0.00025
0.250200389182,0.9982627,0.00025
0.272888971056,0.9982552,0.00025
0.180050078815,0.9982486,0.00025
0.135557473892,0.9982411,0.00025
0.157069818928,0.9982321,0.00025
0.222472662883,0.9982249,0.00025
0.148124945553,0.9982171,0.00025
0.150799669289,0.9982009,0.00025
0.15741018548,0.9981937,0.00025
0.265618971758,0.9981865,0.00025
0.297326787064,0.9981712,0.00025
0.159539931067,0.9981643,0.00025
0.275120224633,0.9981577,0.00025
0.141284442071,0.9981343,0.00025
0.152815426536,0.9981262,0.00025
0.258808202945,0.998116,0.00025
0.286882062377,0.9981088,0.00025
0.442999368702,0.9981016,0.00025
0.409610155557,0.9980938,0.00025
0.0734048786988,0.9980857,0.00025
0.261703618893,0.9980776,0.00025
0.0469606786679,0.9980704,0.00025
0.181162264231,0.9980632,0.00025
0.456654468275,0.998056,0.00025
0.253385272401,0.9980485,0.00025
0.187203589811,0.9980254,0.00025
0.178460589607,0.9980182,0.00025
0.0562102907217,0.9980107,0.00025
0.190419134507,0.9979894,0.00025
0.199952778738,0.9979789,0.00025
0.267605921304,0.9979636,0.00025
0.169246925795,0.9979567,0.00025
0.394787048473,0.9979501,0.00025
0.17637868608,0.9979426,0.00025
0.390926858481,0.9979345,0.00025
0.059691540534,0.9979267,0.00025
0.166953949655,0.9979195,0.00025
0.174876782977,0.9979129,0.00025
0.306471917578,0.9978949,0.00025
0.0513785334936,0.997888,0.00025
0.228889860321,0.9978799,0.00025
0.242540342887,0.9978337,0.00025
0.171564563028,0.9978265,0.00025
0.385542324818,0.9978193,0.00025
0.256700946899,0.9978115,0.00025
0.0785161108285,0.997804,0.00025
0.363836831517,0.9977881,0.00025
0.296262700369,0.9977809,0.00025
0.260460381209,0.9977497,0.00025
0.171617615242,0.9977281,0.00025
0.0496047384148,0.9977206,0.00025
0.318654241256,0.997681,0.00025
0.0980274504676,0.9976741,0.00025
0.227064768516,0.9976648,0.00025
0.256986265579,0.9976567,0.00025
0.288205106082,0.9976477,0.00025
0.0695990225157,0.9976378,0.00025
0.0650908730679,0.9976312,0.00025
0.219478941755,0.9976222,0.00025
0.221213364895,0.9975895,0.00025
0.162388159191,0.9975643,0.00025
0.0913490822884,0.9975571,0.00025
0.181261816868,0.9975487,0.00025
0.161344934656,0.9975331,0.00025
0.153259707152,0.9975247,0.00025
0.154814797403,0.9975181,0.00025
0.275966570429,0.9975109,0.00025
0.0559503317123,0.9975034,0.00025
0.233776466599,0.9974956,0.00025
0.193776289466,0.9974878,0.00025
0.167367265752,0.9974812,0.00025
0.453813707241,0.997474,0.00025
0.0646034435845,0.997465,0.00025
0.269635086803,0.9974572,0.00025
0.173739491015,0.99745,0.00025
0.147868462999,0.9974416,0.00025
0.158904863362,0.997435,0.00025
0.258488046748,0.9974275,0.00025
0.244465869653,0.99742,0.00025
0.310578876696,0.99739,0.00025
0.294755185982,0.9973819,0.00025
0.186908848519,0.9973747,0.00025
0.160745542978,0.9973669,0.00025
0.221123578607,0.9973561,0.00025
0.359963729789,0.9973483,0.00025
0.130818444904,0.997327,0.00025
0.0617828489576,0.9973195,0.00025
0.130363877232,0.9972979,0.00025
0.167295546102,0.9972907,0.00025
0.156290719847,0.9972754,0.00025
0.0837761528269,0.9972664,0.00025
0.220763712029,0.9972589,0.00025
0.364831033684,0.9972481,0.00025
0.492688373743,0.9972406,0.00025
0.16111334646,0.9972115,0.00025
0.137985821995,0.9972031,0.00025
0.228550340339,0.9971818,0.00025
0.201567907078,0.9971746,0.00025
0.28071099901,0.997165,0.00025
0.234371944013,0.9971572,0.00025
0.292729831131,0.9971506,0.00025
0.252177698764,0.9971431,0.00025
0.288308682185,0.9971329,0.00025
0.414064881489,0.9971254,0.00025
0.463436636928,0.9971182,0.00025
0.154354776056,0.9971098,0.00025
0.0624213088506,0.997102,0.00025
0.265401815151,0.9970942,0.00025
0.193570733594,0.997087,0.00025
0.255380179204,0.9970603,0.00025
0.207311611174,0.9970441,0.00025
0.0859953774944,0.9970372,0.00025
0.196847990667,0.9970285,0.00025
0.380111139915,0.9970201,0.00025
0.165223688165,0.9970135,0.00025
0.270364585697,0.9969913,0.00025
0.210509800182,0.996961,0.00025
0.0891400550842,0.9969538,0.00025
0.315780678781,0.9969466,0.00025
0.260240121951,0.996931,0.00025
0.232413337142,0.99691,0.00025
0.186262472791,0.9969031,0.00025
0.30480992592,0.9968953,0.00025
0.18060571732,0.9968878,0.00025
0.190078007624,0.9968806,0.00025
0.168757152558,0.9968725,0.00025
0.197885236136,0.9968659,0.00025
0.100978304088,0.9968584,0.00025
0.151293477968,0.9968494,0.00025
0.246300285431,0.9968287,0.00025
0.0614817587455,0.9968203,0.00025
0.256219929533,0.9968128,0.00025
0.189115553267,0.9968032,0.00025
0.171358515272,0.996794500001,0.00025
0.0274668036704,0.996787900001,0.00025
0.175298337948,0.996778900001,0.00025
0.175798880929,0.996769300001,0.00025
0.0607529655137,0.996762700001,0.00025
0.162433831056,0.996755200001,0.00025
0.0713125426383,0.996746800001,0.00025
0.493463075506,0.996739600001,0.00025
0.205482321244,0.996732100001,0.00025
0.282102409782,0.996715900001,0.00025
0.197254227503,0.996708700001,0.00025
0.171032265635,0.996679000001,0.00025
0.182807644152,0.996672400001,0.00025
0.086913543641,0.996650500001,0.00025
0.229219597357,0.996615100001,0.00025
0.1595355281,0.996607000001,0.00025
0.245570507942,0.996599800001,0.00025
0.250023774758,0.996592000001,0.00025
0.214971891771,0.996584800001,0.00025
0.184352631471,0.996577000001,0.00025
0.17675187716,0.996569800001,0.00025
0.146937524391,0.996552700001,0.00025
0.266730326323,0.996545200001,0.00025
0.435987528279,0.996538600001,0.00025
0.24412805798,0.996523000001,0.00025
0.30368229603,0.996514900001,0.00025
0.155308472075,0.996506800001,0.00025
0.0756131670842,0.996500200001,0.00025
0.228697222478,0.996491500001,0.00025
0.0620350712193,0.996484300001,0.00025
0.186030565038,0.996477100001,0.00025
0.325140181509,0.996469900001,0.00025
0.0670061908978,0.996462100001,0.00025
0.303078710433,0.996438100001,0.00025
0.0765479204372,0.996429400001,0.00025
0.183598079024,0.996421900001,0.00025
0.312014644167,0.996413200001,0.00025
0.327124057538,0.996391900001,0.00025
0.183694168,0.996360400001,0.00025
0.220315784824,0.996323500001,0.00025
0.482343981139,0.996315700001,0.00025
0.069412428387,0.996309100001,0.00025
0.164182655078,0.996301300001,0.00025
0.0588296266359,0.996293500001,0.00025
0.161272395402,0.996285100001,0.00025
0.15876282451,0.996277300001,0.00025
0.42293103454,0.996268000001,0.00025
0.350720657286,0.996259900001,0.00025
0.282144122804,0.996252100001,0.00025
0.218252337632,0.996244900001,0.00025
0.186420357055,0.996236800001,0.00025
0.300523537766,0.996230200001,0.00025
0.237134770992,0.996180400001,0.00025
0.241524704619,0.996172900001,0.00025
0.148346454213,0.996163900001,0.00025
0.0842870775378,0.996156700001,0.00025
0.316282993706,0.996130600001,0.00025
0.176875723312,0.996122200001,0.00025
0.169146811469,0.996115600001,0.00025
0.163788121871,0.996108400001,0.00025
0.077310923195,0.996101200001,0.00025
0.195195293222,0.996093700001,0.00025
0.170713330588,0.996087100001,0.00025
0.0860379030072,0.996079300001,0.00025
0.055283093897,0.996072100001,0.00025
0.231188650897,0.996053500001,0.00025
0.463064219466,0.996042400001,0.00025
0.401313547785,0.996035800001,0.00025
0.206834140454,0.996018700001,0.00025
0.0799202317268,0.996009700001,0.00025
