epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,1679,-884833,-527.0,-17.4620990899
2,2429,-1244623,-512.401399753,-26.1636668532
3,4145,-2010126,-484.95199035,-18.7159977221
4,5507,-2662066,-483.39676775,-14.814352007
5,7152,-3403377,-475.863674497,-11.7765457098
6,7846,-3727860,-475.128728014,-10.9746870933
7,8135,-3815746,-469.052980947,-10.4923793166
8,7949,-3789374,-476.71078123,-10.2171939221
9,8013,-3797832,-473.958816923,-10.2955096979
10,7981,-3777314,-473.288309736,-10.1261558622
11,8150,-3837766,-470.891533742,-10.3859327057
12,8196,-3892836,-474.967789165,-10.055306057
13,8172,-3886852,-475.630445423,-10.2085958997
14,8235,-3893296,-472.774256223,-10.5382128206
15,8221,-3901814,-474.615496898,-10.5064108831
16,8257,-3897784,-472.058132494,-10.4578834304
17,8168,-3850284,-471.386385896,-10.0464159302
18,8083,-3832838,-474.185079797,-10.4402397553
19,8314,-3917765,-471.225042098,-10.601910397
20,8410,-3956249,-470.421997622,-10.4679868447
21,8383,-3971299,-473.732434689,-10.2627631013
22,8386,-3973303,-473.801931791,-10.3104592953
23,8294,-3927312,-473.512418616,-10.1078174137
24,8581,-4062772,-473.461368139,-10.107834542
25,8384,-3958282,-472.123330153,-10.1239835652
26,8311,-3953336,-475.675129347,-10.6602173586
27,8477,-4007284,-472.724312847,-10.6620043419
28,8437,-3980775,-471.823515468,-10.5428355367
29,8355,-3938757,-471.42513465,-10.4891337312
30,8269,-3933841,-475.733583263,-10.7746046327
31,8556,-4051294,-473.503272557,-10.4845311995
32,8255,-3903298,-472.840460327,-10.7374500613
33,8437,-3999312,-474.020623444,-10.6169825761
34,8388,-3978812,-474.345731998,-10.7751732779
