mean_loss,epsilon
0.505722215621,0.999989848
0.304935825861,0.999987904
0.248112532802,0.999976456
0.306684299785,0.999965008
0.20080859353,0.999962704
0.280844170374,0.999951256
0.258844634648,0.999939808
0.295447480614,0.99992836
0.194839941093,0.999916912
0.236306689068,0.999905464
0.230592921858,0.9998956
0.225015728586,0.999884152
0.189268041208,0.999872704
0.133513484874,0.999872632
0.254478778419,0.999861184
0.219768241987,0.999849736
0.208764140936,0.999848368
0.258441219,0.99983692
0.217801384456,0.99983116
0.223166308237,0.99982036
0.274271920907,0.999808912
0.205405095863,0.999797464
0.244126008728,0.999786016
0.24118589221,0.999775504
0.169736934568,0.999770464
0.177499731899,0.999759016
0.230551862363,0.99975088
0.211451877453,0.999739432
0.292523208607,0.999736768
0.208190818428,0.99972532
0.1277390974,0.99972496
0.154380024802,0.999721504
0.355906517318,0.99971956
0.206133274087,0.999714592
0.177035044649,0.999703144
0.215586940452,0.999699328
0.273852402997,0.99969328
0.173426761276,0.999683992
0.216884356737,0.999676504
0.167721266287,0.999665704
0.162149149561,0.999654256
0.185797900573,0.999648352
0.195621627928,0.999636904
0.194530897587,0.999625456
0.206662186237,0.999614008
0.208295046047,0.99960256
0.221231560016,0.999591112
0.188084025202,0.999584056
0.181706369973,0.999572824
0.23118063468,0.999561376
0.202237760066,0.999549928
0.244373842206,0.99954784
0.16872444299,0.999544096
0.186186138023,0.999533296
0.15802619599,0.999521848
0.230580367459,0.999515368
0.210934587612,0.999506944
0.18670924977,0.999499744
0.190780697658,0.999488296
0.161994422934,0.999476848
0.145905174866,0.9994654
0.213146898737,0.999453952
0.184497724873,0.999442504
0.202306701638,0.999431056
0.20453306588,0.999419608
0.165293236654,0.99940816
0.300468132728,0.999406936
0.205343299112,0.999395488
0.15037913706,0.99938404
0.0977148324111,0.99938332
0.2096328996,0.999382096
0.174006896829,0.999370648
0.140012423443,0.9993592
0.233187013338,0.999347752
0.143377132631,0.999336304
0.141610962718,0.999324856
0.165652430911,0.999313408
0.227458055832,0.99930808
0.143306126596,0.999296632
0.129848580511,0.999292312
0.208951544139,0.999280864
0.148741731408,0.999271216
0.166921539342,0.999259768
0.145801555807,0.99924832
0.152736553602,0.999236872
0.175066055025,0.999225424
0.087963793623,0.999213976
0.182993498238,0.999208864
0.169223602437,0.999197416
0.188850983558,0.999185968
0.1726697097,0.999176464
0.205678747496,0.999165016
0.135009153971,0.999153568
