mean_loss,epsilon,learning_rate
2.62218008787,0.999997,0.0002
0.538853673249,0.9999889,0.0002
0.428149353141,0.9999814,0.0002
0.458554872553,0.9999748,0.0002
0.422937262264,0.9999676,0.0002
0.437035535236,0.9999604,0.0002
0.563522227317,0.9999391,0.0002
0.410711023572,0.9999322,0.0002
0.60445973532,0.9999085,0.0002
0.529106688589,0.9999019,0.0002
0.405584353879,0.9998644,0.0002
0.659684891072,0.9998572,0.0002
0.381630608381,0.9998494,0.0002
0.591899586155,0.9998413,0.0002
0.307189216987,0.9998347,0.0002
0.449318951605,0.9998272,0.0002
0.409228027226,0.9998095,0.0002
0.418325001184,0.9998026,0.0002
0.436326177311,0.9997951,0.0002
0.370441652547,0.999787,0.0002
0.30394874082,0.9997798,0.0002
0.328010130471,0.9997726,0.0002
0.526652663601,0.999766,0.0002
0.336160125922,0.9997588,0.0002
0.503372264861,0.9997369,0.0002
0.442281805058,0.9997297,0.0002
0.455881150449,0.9997225,0.0002
0.448006441022,0.999712,0.0002
0.464214434055,0.999682,0.0002
0.376836066434,0.9996754,0.0002
0.347726141629,0.9996673,0.0002
0.514185682936,0.9996595,0.0002
0.670257373144,0.9996517,0.0002
0.679745505906,0.9996439,0.0002
0.41776082715,0.9996352,0.0002
0.347548543728,0.9996277,0.0002
0.420702650428,0.9996199,0.0002
0.551753679622,0.9996127,0.0002
0.431776486168,0.9996055,0.0002
0.382962178994,0.9995977,0.0002
0.515029070057,0.9995818,0.0002
0.509821001084,0.9995725,0.0002
0.706321634359,0.9995659,0.0002
0.167146132665,0.9995581,0.0002
0.356487908993,0.9995515,0.0002
0.614304606086,0.9995443,0.0002
0.42627693765,0.9995335,0.0002
0.440300023242,0.9995269,0.0002
0.541396046793,0.9995176,0.0002
0.421824168195,0.9995092,0.0002
0.393019793247,0.9994999,0.0002
0.590957601669,0.9994927,0.0002
0.339587420287,0.9994852,0.0002
0.405146902898,0.999478,0.0002
0.386774822432,0.9994684,0.0002
0.481716540251,0.9994618,0.0002
0.419046419815,0.9994447,0.0002
0.436895268673,0.9994345,0.0002
0.234650326472,0.999427,0.0002
0.359559022949,0.9994099,0.0002
0.549372762514,0.9994027,0.0002
0.488940277513,0.9993949,0.0002
0.376652185962,0.9993877,0.0002
0.506590938243,0.9993784,0.0002
0.475407206232,0.9993712,0.0002
0.46015769305,0.9993637,0.0002
0.492447959057,0.9993553,0.0002
0.373224018055,0.9993481,0.0002
0.435600139737,0.9993268,0.0002
0.515250666363,0.9993199,0.0002
0.209580046989,0.999313,0.0002
0.482112947713,0.9993058,0.0002
0.295533874715,0.9992986,0.0002
0.354654466459,0.9992893,0.0002
0.362593170803,0.9992803,0.0002
0.451332859827,0.9992731,0.0002
0.513891962769,0.9992509,0.0002
0.463241396238,0.9992284,0.0002
0.491346929217,0.9992209,0.0002
0.305398844511,0.9992143,0.0002
0.274613961826,0.9992068,0.0002
0.462385710915,0.999199,0.0002
0.52410777971,0.9991822,0.0002
0.238170061184,0.9991744,0.0002
0.308542495098,0.9991669,0.0002
0.31651561033,0.9991594,0.0002
0.483046247979,0.999151,0.0002
0.485325157168,0.999118,0.0002
0.560683149394,0.9991072,0.0002
0.46868074207,0.9990985,0.0002
0.416565496811,0.9990886,0.0002
0.438568240211,0.9990805,0.0002
0.63073220608,0.9990724,0.0002
0.4040722105,0.9990652,0.0002
0.466468242003,0.9990586,0.0002
0.279747952344,0.9990496,0.0002
0.480664542782,0.9990421,0.0002
0.36839957734,0.9990337,0.0002
0.421636338866,0.9990259,0.0002
0.247264605039,0.9990175,0.0002
0.439809528584,0.9989812,0.0002
0.319852561288,0.9989734,0.0002
0.313425798132,0.9989656,0.0002
0.384361857744,0.9989578,0.0002
0.409580671179,0.9989365,0.0002
0.34721241034,0.9989191,0.0002
0.450880819278,0.9989035,0.0002
0.287648957423,0.9988957,0.0002
0.328581228755,0.9988735,0.0002
0.45136098645,0.9988651,0.0002
0.556460842778,0.9988573,0.0002
0.487862013585,0.9988501,0.0002
0.307745463932,0.9988435,0.0002
0.381206010028,0.9988354,0.0002
0.418729535003,0.9988261,0.0002
0.579139749666,0.9988177,0.0002
0.369360587695,0.9988099,0.0002
0.396419234198,0.9988021,0.0002
0.379162880472,0.9987949,0.0002
0.320860471378,0.9987874,0.0002
0.413298055634,0.9987796,0.0002
0.288920386196,0.9987721,0.0002
0.524800149312,0.9987625,0.0002
0.362232493327,0.9987559,0.0002
0.483282937204,0.9987481,0.0002
0.230487031206,0.9987388,0.0002
0.558018255121,0.9987229,0.0002
0.380422764175,0.9986788,0.0002
0.366605616177,0.9986719,0.0002
0.427008657679,0.9986641,0.0002
0.514258936844,0.9986569,0.0002
0.460973292825,0.998641,0.0002
0.477637221768,0.9986326,0.0002
0.46389488496,0.998626,0.0002
0.497836925413,0.9986161,0.0002
0.475455504281,0.9986086,0.0002
0.376324623652,0.9986008,0.0002
0.336560885055,0.9985906,0.0002
0.472037499984,0.9985726,0.0002
0.147925641395,0.9985651,0.0002
0.387657396828,0.9985429,0.0002
0.43513842291,0.9985321,0.0002
0.33265147179,0.9985255,0.0002
0.555788353071,0.9985183,0.0002
0.376531391678,0.9984961,0.0002
0.324018506531,0.9984715,0.0002
0.531436957133,0.9984643,0.0002
0.23632809342,0.9984577,0.0002
0.501810169398,0.9984364,0.0002
0.458248111829,0.9984268,0.0002
0.248450373974,0.9984202,0.0002
0.365958642877,0.9983989,0.0002
0.408260947363,0.9983686,0.0002
0.604225343726,0.9983614,0.0002
0.431498334494,0.9983542,0.0002
0.459288204823,0.9983299,0.0002
0.319622555503,0.9983206,0.0002
0.625085363853,0.9983119,0.0002
0.595786044607,0.9983053,0.0002
0.409088249829,0.9982957,0.0002
0.31888051405,0.9982891,0.0002
0.475640251021,0.9982813,0.0002
0.665991929008,0.9982747,0.0002
0.619608689748,0.9982669,0.0002
0.413392603117,0.9982585,0.0002
0.273516377406,0.9982513,0.0002
0.307118393147,0.9982435,0.0002
0.430961278818,0.9982345,0.0002
0.528303172156,0.9982279,0.0002
0.313981242347,0.9982198,0.0002
0.701551600224,0.9982123,0.0002
0.40177792617,0.9982045,0.0002
0.411908057873,0.9981958,0.0002
0.462900519244,0.9981661,0.0002
0.465590653857,0.9981433,0.0002
0.334277052054,0.9981217,0.0002
0.314112919319,0.9981139,0.0002
0.450341497666,0.9980983,0.0002
0.51399199532,0.9980911,0.0002
0.307075646357,0.9980836,0.0002
0.155883223348,0.998074,0.0002
0.353026148234,0.9980659,0.0002
0.633302574667,0.9980587,0.0002
0.446404067774,0.9980512,0.0002
0.408178375817,0.9980446,0.0002
0.291819667688,0.9980347,0.0002
0.472892530938,0.998026,0.0002
0.454746561037,0.9980041,0.0002
0.302155090546,0.9979822,0.0002
0.497989249857,0.9979747,0.0002
0.421586685464,0.9979663,0.0002
0.283287404579,0.9979588,0.0002
0.277797103183,0.9979513,0.0002
0.541754437573,0.9979441,0.0002
0.403499315373,0.9979375,0.0002
0.41059817478,0.9979219,0.0002
0.517766884914,0.9979147,0.0002
0.291002312067,0.9979066,0.0002
0.49622297055,0.9978994,0.0002
0.39232478361,0.9978916,0.0002
0.29848900418,0.997885,0.0002
0.506468482304,0.9978682,0.0002
0.514109070149,0.9978523,0.0002
0.437524641758,0.9978448,0.0002
0.436868274702,0.9978343,0.0002
0.425244507779,0.9978277,0.0002
0.56519283392,0.9978187,0.0002
0.282239300339,0.9978016,0.0002
0.506285110784,0.9977947,0.0002
0.24240731226,0.9977875,0.0002
0.476431890194,0.9977791,0.0002
0.240524959253,0.997771,0.0002
0.433777539198,0.9977362,0.0002
0.482387854687,0.997729,0.0002
0.656646357088,0.9977224,0.0002
0.469303078267,0.9977143,0.0002
0.231578821015,0.9977044,0.0002
0.5057097933,0.9976954,0.0002
0.570148166139,0.9976888,0.0002
0.343765835941,0.9976807,0.0002
0.200424315439,0.9976732,0.0002
0.414057767178,0.997666,0.0002
0.438824427549,0.9976594,0.0002
0.377366821547,0.9976522,0.0002
0.315801212739,0.9976315,0.0002
0.323444179163,0.9976228,0.0002
0.515641098754,0.9976153,0.0002
0.285332492707,0.9976087,0.0002
0.427815262976,0.997585,0.0002
0.48211343293,0.997576,0.0002
0.484093072887,0.9975598,0.0002
0.286900758763,0.9975433,0.0002
0.35103812104,0.9975358,0.0002
0.405973585769,0.9975277,0.0002
0.329472527598,0.9975124,0.0002
0.249796935485,0.9975037,0.0002
0.396437056217,0.9974956,0.0002
0.408921812997,0.997489,0.0002
0.388975887789,0.9974806,0.0002
0.430566450734,0.9974734,0.0002
0.371419283326,0.9974656,0.0002
0.457159708767,0.997444,0.0002
0.137325047781,0.9974362,0.0002
0.392785050801,0.9974044,0.0002
0.468042693031,0.9973963,0.0002
0.460247408264,0.9973882,0.0002
0.357651568301,0.9973807,0.0002
0.473140940923,0.9973741,0.0002
0.509780963523,0.9973663,0.0002
0.468429722664,0.9973597,0.0002
0.349721305021,0.9973513,0.0002
0.602179117081,0.9973426,0.0002
0.311881353711,0.9973351,0.0002
0.442169540089,0.9973279,0.0002
0.351508740072,0.9973201,0.0002
0.442926702978,0.9972991,0.0002
0.426987090086,0.9972889,0.0002
0.387045247811,0.9972799,0.0002
0.437402263614,0.9972724,0.0002
0.455941183975,0.9972658,0.0002
0.370428677214,0.9972583,0.0002
0.478022742496,0.9972499,0.0002
0.421831052837,0.9972343,0.0002
0.47206803217,0.9971983,0.0002
0.427483150257,0.9971905,0.0002
0.354865259098,0.9971833,0.0002
0.311029526021,0.9971755,0.0002
0.265037930923,0.9971674,0.0002
0.380321681818,0.9971599,0.0002
0.454076499486,0.9971518,0.0002
0.375239550768,0.9971452,0.0002
0.321804219281,0.9971365,0.0002
0.510208058882,0.997129,0.0002
0.372543024138,0.9971137,0.0002
0.47259710542,0.9971062,0.0002
0.554248361852,0.9970996,0.0002
0.29321427173,0.9970915,0.0002
0.509420133748,0.9970744,0.0002
0.362883804428,0.9970672,0.0002
