mean_loss,epsilon,learning_rate
1.50228271907,0.999997,0.0001
0.488070311777,0.9999889,0.0001
0.430417900681,0.9999814,0.0001
0.446866150392,0.9999748,0.0001
0.411684860306,0.9999676,0.0001
0.42825641055,0.9999604,0.0001
0.549859787177,0.9999391,0.0001
0.4018322912,0.9999322,0.0001
0.604758007748,0.9999085,0.0001
0.538357242503,0.9999019,0.0001
0.406324639326,0.9998644,0.0001
0.663824978116,0.9998572,0.0001
0.384353589377,0.9998494,0.0001
0.597305210775,0.9998413,0.0001
0.31583920956,0.9998347,0.0001
0.46156583979,0.9998272,0.0001
0.411460238913,0.9998095,0.0001
0.429306017456,0.9998026,0.0001
0.435154167632,0.9997951,0.0001
0.381179260156,0.999787,0.0001
0.306865057961,0.9997798,0.0001
0.336057265206,0.9997726,0.0001
0.5308044991,0.999766,0.0001
0.340226205158,0.9997588,0.0001
0.510603276154,0.9997369,0.0001
0.444528086626,0.9997297,0.0001
0.457281244416,0.9997225,0.0001
0.451896233469,0.999712,0.0001
0.468496633438,0.999682,0.0001
0.381761392784,0.9996754,0.0001
0.355498311061,0.9996673,0.0001
0.514096741162,0.9996595,0.0001
0.674900767894,0.9996517,0.0001
0.686931893572,0.9996439,0.0001
0.423577746389,0.9996352,0.0001
0.34859972458,0.9996277,0.0001
0.424913695305,0.9996199,0.0001
0.556520769493,0.9996127,0.0001
0.430960928508,0.9996055,0.0001
0.393201029862,0.9995977,0.0001
0.518883890278,0.9995818,0.0001
0.520982891986,0.9995725,0.0001
0.711209367111,0.9995659,0.0001
0.17906081185,0.9995581,0.0001
0.363196137722,0.9995515,0.0001
0.625722937774,0.9995443,0.0001
0.438545801021,0.9995335,0.0001
0.448163278175,0.9995269,0.0001
0.552284931252,0.9995176,0.0001
0.425343692937,0.9995092,0.0001
0.40235476031,0.9994999,0.0001
0.602987731929,0.9994927,0.0001
0.345867301203,0.9994852,0.0001
0.408251976704,0.999478,0.0001
0.391317687091,0.9994684,0.0001
0.486771984786,0.9994618,0.0001
0.427935730316,0.9994447,0.0001
0.439482857309,0.9994345,0.0001
0.236567989738,0.999427,0.0001
0.363633497852,0.9994099,0.0001
0.558659382987,0.9994027,0.0001
0.497930711032,0.9993949,0.0001
0.377237566413,0.9993877,0.0001
0.512622300287,0.9993784,0.0001
0.477869523565,0.9993712,0.0001
0.4681954424,0.9993637,0.0001
0.494148696706,0.9993553,0.0001
0.376768874887,0.9993481,0.0001
0.446233953426,0.9993271,0.0001
0.40405394441,0.9993181,0.0001
0.465009733643,0.9993103,0.0001
0.452642773939,0.9993013,0.0001
0.271244251138,0.9992947,0.0001
0.395112229893,0.999286,0.0001
0.434754808844,0.9992794,0.0001
0.588445593656,0.9992722,0.0001
0.748474925553,0.9992638,0.0001
0.339244984315,0.9992545,0.0001
0.41355066634,0.9992473,0.0001
0.627711596948,0.9992365,0.0001
0.383873796848,0.9992293,0.0001
0.304334491603,0.999208,0.0001
0.509530079564,0.9992002,0.0001
0.528080598657,0.9991936,0.0001
0.440521599744,0.9991858,0.0001
0.383219517616,0.9991639,0.0001
0.300111507651,0.9991567,0.0001
0.566067991709,0.999148,0.0001
0.390833817149,0.9991414,0.0001
0.531809675186,0.999118,0.0001
0.534203643454,0.9991024,0.0001
0.362585991299,0.9990949,0.0001
0.512149000854,0.9990874,0.0001
0.523356680058,0.9990781,0.0001
0.436419552542,0.9990706,0.0001
0.420950596118,0.9990625,0.0001
0.393291822425,0.99904,0.0001
0.376224291846,0.9990187,0.0001
0.414004137029,0.9990112,0.0001
0.524486843647,0.9990016,0.0001
0.402473124179,0.998995,0.0001
0.462450546951,0.9989878,0.0001
0.424896130257,0.9989794,0.0001
0.262079012567,0.9989719,0.0001
0.497520441129,0.9989653,0.0001
0.528468331256,0.9989545,0.0001
0.362756969884,0.9989329,0.0001
0.259954022663,0.9989257,0.0001
0.499960159474,0.9989182,0.0001
0.518445915808,0.9989098,0.0001
0.414438372717,0.9989023,0.0001
0.245579615702,0.9988948,0.0001
0.297076185184,0.9988867,0.0001
0.198230378569,0.9988801,0.0001
0.499102222526,0.9988729,0.0001
0.520229019128,0.9988663,0.0001
0.520602781263,0.9988582,0.0001
0.341141583384,0.9988486,0.0001
0.454518950757,0.9988405,0.0001
0.363454581471,0.9988339,0.0001
0.309896143771,0.9988261,0.0001
0.411470600428,0.9988099,0.0001
0.450457690995,0.998803,0.0001
0.336936872176,0.9987724,0.0001
0.559889226413,0.9987655,0.0001
0.492186667193,0.998758,0.0001
0.52704847607,0.998749,0.0001
0.358926149654,0.9987409,0.0001
0.432591319994,0.9987343,0.0001
0.594574121537,0.9987265,0.0001
0.685045421119,0.9987199,0.0001
0.340870170448,0.9986986,0.0001
0.409966176324,0.9986911,0.0001
0.333518729217,0.9986827,0.0001
0.35204955803,0.9986755,0.0001
0.445818075382,0.9986377,0.0001
0.533520063011,0.9986296,0.0001
0.407031319311,0.998623,0.0001
0.40525228143,0.9986155,0.0001
0.383116869187,0.9985948,0.0001
0.365990810742,0.9985873,0.0001
0.329397953252,0.9985528,0.0001
0.247366926443,0.9985435,0.0001
0.394667486666,0.9985369,0.0001
0.455567800191,0.9985276,0.0001
0.487366805869,0.9985201,0.0001
0.321162254034,0.9985105,0.0001
0.311788076318,0.998503,0.0001
0.533147465912,0.9984952,0.0001
0.306231872541,0.9984874,0.0001
0.31246123045,0.9984715,0.0001
0.451120475967,0.9984637,0.0001
0.379346144184,0.9984562,0.0001
0.475428945792,0.9984487,0.0001
0.470571255378,0.9984421,0.0001
0.53680415291,0.998434,0.0001
0.382985331403,0.9984037,0.0001
0.346653736149,0.9983959,0.0001
0.493953106673,0.998386,0.0001
0.487571183708,0.998356,0.0001
0.562698807346,0.9983491,0.0001
0.300006655679,0.9983413,0.0001
0.29664300742,0.9983347,0.0001
0.431746616979,0.9983275,0.0001
0.511925087151,0.99832,0.0001
0.514368653766,0.9983092,0.0001
0.391925994624,0.998302,0.0001
0.525508068399,0.9982942,0.0001
0.567899041495,0.9982735,0.0001
0.527697910399,0.9982654,0.0001
0.27025613387,0.9982564,0.0001
0.439817254887,0.998233,0.0001
0.401124262015,0.9982249,0.0001
0.644418944529,0.9982156,0.0001
0.286553543321,0.9982084,0.0001
0.443116069208,0.9982018,0.0001
0.289833653138,0.998194,0.0001
0.393460131008,0.9981868,0.0001
0.5337416526,0.9981766,0.0001
0.376833809489,0.99817,0.0001
0.422200235415,0.9981625,0.0001
0.348727039437,0.9981553,0.0001
0.377403167062,0.9981466,0.0001
0.390869760953,0.9981391,0.0001
0.442879955981,0.9981301,0.0001
0.316252993106,0.998113,0.0001
0.403396730876,0.9981055,0.0001
0.358349457317,0.9980842,0.0001
0.178011890705,0.998077,0.0001
0.472217061195,0.9980659,0.0001
0.467574948079,0.9980584,0.0001
0.314077712454,0.9980509,0.0001
0.403001164248,0.9980356,0.0001
0.285954489396,0.9980284,0.0001
0.365431287705,0.9980209,0.0001
0.635067088799,0.998011,0.0001
0.341764143972,0.997972,0.0001
0.384369443375,0.9979555,0.0001
0.521035278848,0.9979477,0.0001
0.256957958816,0.9979405,0.0001
0.481136852056,0.997933,0.0001
0.41324654378,0.9978964,0.0001
0.504418280522,0.9978745,0.0001
0.493066971692,0.9978364,0.0001
0.642385252293,0.9978286,0.0001
0.30691679159,0.9978067,0.0001
0.381986931775,0.997798,0.0001
0.219858450921,0.9977905,0.0001
0.473684707897,0.9977803,0.0001
0.524233090892,0.9977728,0.0001
0.406123866561,0.9977572,0.0001
0.234056178694,0.99775,0.0001
0.33061567957,0.9977407,0.0001
0.46654781035,0.9977341,0.0001
0.419858599715,0.9977248,0.0001
0.303468761275,0.9977182,0.0001
0.290436949869,0.997711,0.0001
0.477872870753,0.9977038,0.0001
0.508227592715,0.9976972,0.0001
0.339614824099,0.9976894,0.0001
0.403872324772,0.9976822,0.0001
0.272257164929,0.9976744,0.0001
0.593575532691,0.9976678,0.0001
0.311097283538,0.9976447,0.0001
0.39515309725,0.9976378,0.0001
0.350910500722,0.9976306,0.0001
0.358673221505,0.9976057,0.0001
0.466853046471,0.9975886,0.0001
0.235838903311,0.9975814,0.0001
0.39228985709,0.9975733,0.0001
0.345785700602,0.9975496,0.0001
0.291010412694,0.9975421,0.0001
0.342834898699,0.9975334,0.0001
0.304186859149,0.9975256,0.0001
0.274362740929,0.997519,0.0001
0.355507716724,0.9975034,0.0001
0.474156497044,0.9974956,0.0001
0.538837726009,0.997489,0.0001
0.417322309897,0.9974797,0.0001
0.443097054539,0.9974581,0.0001
0.296363751525,0.9974422,0.0001
0.498730721067,0.9974344,0.0001
0.39480504828,0.9974251,0.0001
0.575013454103,0.9974149,0.0001
0.47509069382,0.9974077,0.0001
0.421796148604,0.9973999,0.0001
0.469273231148,0.9973843,0.0001
0.406861914845,0.9973774,0.0001
0.450260679093,0.9973615,0.0001
0.490854374519,0.9973522,0.0001
0.464446069425,0.9973423,0.0001
0.483449051207,0.9973348,0.0001
0.459827457856,0.9973057,0.0001
0.57348464398,0.9972973,0.0001
0.53999644218,0.9972886,0.0001
0.458535096771,0.9972667,0.0001
0.368250311612,0.9972475,0.0001
0.541917493979,0.997216,0.0001
0.472456698524,0.9972088,0.0001
0.335281675339,0.9972016,0.0001
0.380097885396,0.9971944,0.0001
0.300161669083,0.9971866,0.0001
0.245138340294,0.9971791,0.0001
0.413505890893,0.9971713,0.0001
0.330029108633,0.9971647,0.0001
0.403138747691,0.9971569,0.0001
0.337545703505,0.9971482,0.0001
0.518481889932,0.9971416,0.0001
0.438721753414,0.9971344,0.0001
0.430872505844,0.9971041,0.0001
0.376041463884,0.997096,0.0001
0.542425222052,0.9970885,0.0001
0.385875138701,0.9970807,0.0001
0.374659807007,0.9970735,0.0001
0.580894880828,0.997057,0.0001
0.402051037169,0.997048,0.0001
0.432980347525,0.9970408,0.0001
0.607259004112,0.9970327,0.0001
0.305569117768,0.9970237,0.0001
0.595655528651,0.9970171,0.0001
0.340281394736,0.9970099,0.0001
0.495084261968,0.9970012,0.0001
0.465839307421,0.996985,0.0001
0.295221659749,0.9969772,0.0001
0.434230529015,0.99697,0.0001
0.312429374723,0.9969625,0.0001
0.587013825821,0.9969529,0.0001
0.371303440689,0.9969448,0.0001
0.223049168934,0.9969367,0.0001
0.455200811742,0.9969076,0.0001
0.372348205636,0.9968851,0.0001
0.349477626512,0.9968779,0.0001
0.472518875993,0.9968707,0.0001
0.500259557497,0.996862,0.0001
0.258341255207,0.9968524,0.0001
0.284401941004,0.9968452,0.0001
0.571135251917,0.9968371,0.0001
0.428686371097,0.9968068,0.0001
0.392058917131,0.996800200001,0.0001
0.335276524208,0.996792100001,0.0001
0.21615020243,0.996784000001,0.0001
0.449809657583,0.996775600001,0.0001
0.424916140251,0.996765400001,0.0001
0.304741752141,0.996758200001,0.0001
0.291006406196,0.996750100001,0.0001
0.404376459963,0.996742900001,0.0001
0.368345045537,0.996735100001,0.0001
0.147600094518,0.996727600001,0.0001
0.231631902996,0.996721000001,0.0001
0.538055019876,0.996713500001,0.0001
0.358052687703,0.996697600001,0.0001
0.402086851586,0.996689800001,0.0001
0.356925326584,0.996681400001,0.0001
0.465792981985,0.996674800001,0.0001
0.355855457162,0.996667300001,0.0001
0.328083509441,0.996645700001,0.0001
0.534641119276,0.996638500001,0.0001
0.341993060578,0.996631900001,0.0001
0.434463680898,0.996624100001,0.0001
0.43033713211,0.996616600001,0.0001
0.391654923961,0.996609400001,0.0001
0.48650329968,0.996599200001,0.0001
0.52713802691,0.996578200001,0.0001
0.490769959367,0.996570400001,0.0001
0.34855348385,0.996563200001,0.0001
0.500191773621,0.996556600001,0.0001
0.272304495815,0.996549400001,0.0001
0.54413468205,0.996528700001,0.0001
0.440196563752,0.996512800001,0.0001
0.216017687542,0.996504700001,0.0001
0.442378477028,0.996497200001,0.0001
0.285930288475,0.996488800001,0.0001
0.370927098416,0.996466300001,0.0001
0.393351615285,0.996444700001,0.0001
0.392841749316,0.996436900001,0.0001
0.364379295564,0.996430300001,0.0001
0.521885496671,0.996421900001,0.0001
0.47628710052,0.996415300001,0.0001
0.680029723856,0.996408100001,0.0001
0.472271741319,0.996401500001,0.0001
0.312633991404,0.996393700001,0.0001
0.454218347908,0.996373900001,0.0001
0.147344100786,0.996366100001,0.0001
0.345932963855,0.996359500001,0.0001
0.190853530901,0.996351700001,0.0001
0.363521671568,0.996344500001,0.0001
0.282566195814,0.996337300001,0.0001
0.422226202601,0.996304900001,0.0001
0.286779426712,0.996297700001,0.0001
0.269394099979,0.996291100001,0.0001
0.341167470843,0.996283300001,0.0001
0.708839380794,0.996276100001,0.0001
0.463488790151,0.996253900001,0.0001
0.430626958077,0.996232600001,0.0001
0.475851579864,0.996225700001,0.0001
0.278560380712,0.996202900001,0.0001
0.310067815873,0.996195400001,0.0001
0.406344198827,0.996165700001,0.0001
0.216774323096,0.996157900001,0.0001
0.260256137595,0.996150700001,0.0001
0.468344695621,0.996130000001,0.0001
0.326634087674,0.996122800001,0.0001
0.487674302247,0.996116200001,0.0001
0.29024050755,0.996108100001,0.0001
0.357720263212,0.996098800001,0.0001
0.293486617044,0.996091600001,0.0001
0.625058910472,0.996084400001,0.0001
0.210469099515,0.996068500001,0.0001
0.457955172379,0.996047500001,0.0001
0.284604234632,0.996039100001,0.0001
0.5170262973,0.996016600001,0.0001
0.278979674969,0.996009400001,0.0001
0.269434203445,0.996001600001,0.0001
0.359197804953,0.995994100001,0.0001
0.330253088866,0.995986600001,0.0001
0.471890901717,0.995977600001,0.0001
0.360663321163,0.995969500001,0.0001
0.39162223412,0.995953900001,0.0001
0.399823386536,0.995932900001,0.0001
0.379414591079,0.995909800001,0.0001
0.188359646059,0.995902000001,0.0001
0.399038865402,0.995880100001,0.0001
0.561709065682,0.995870800001,0.0001
0.418225525004,0.995863600001,0.0001
0.356325532819,0.995856400001,0.0001
0.550834958444,0.995848300001,0.0001
0.501067760247,0.995839900001,0.0001
0.29967795851,0.995831800001,0.0001
0.417120081011,0.995822800001,0.0001
0.228763891552,0.995814100001,0.0001
0.436169125927,0.995807500001,0.0001
0.433192811773,0.995791900001,0.0001
0.414885763758,0.995783500001,0.0001
0.52403458403,0.995775400001,0.0001
0.519665034056,0.995768200001,0.0001
0.344472513434,0.995761600001,0.0001
0.459827595803,0.995753500001,0.0001
0.4295726176,0.995744500001,0.0001
0.321518899391,0.995737000001,0.0001
0.516859578992,0.995729800001,0.0001
0.347165317452,0.995723200001,0.0001
0.45744257835,0.995716000001,0.0001
0.421243052202,0.995692600001,0.0001
0.431700678656,0.995685700001,0.0001
0.403129217886,0.995661400001,0.0001
0.434781346738,0.995654500001,0.0001
0.479621915688,0.995646400001,0.0001
0.233470210804,0.995639800001,0.0001
0.46769232724,0.995632600001,0.0001
0.441020766312,0.995623600001,0.0001
0.520829946097,0.995615500001,0.0001
0.446224154714,0.995599300001,0.0001
0.394410144542,0.995578600001,0.0001
0.508884979591,0.995571700001,0.0001
0.513096879564,0.995563900001,0.0001
0.377441032909,0.995550100001,0.0001
0.57293296587,0.995542600001,0.0001
0.333139722822,0.995533000001,0.0001
0.339165629121,0.995525800001,0.0001
0.515663568277,0.995509000001,0.0001
0.405653725704,0.995501800001,0.0001
0.368912593046,0.995494300001,0.0001
0.370971607466,0.995487100001,0.0001
0.488497420108,0.995453800001,0.0001
0.298745803169,0.995447200001,0.0001
0.321790181578,0.995407300001,0.0001
0.357344779113,0.995399800001,0.0001
0.394160938685,0.995383600001,0.0001
0.400143449385,0.995373100001,0.0001
0.3753539363,0.995365600001,0.0001
0.388380207453,0.995335300001,0.0001
0.527359524533,0.995313700001,0.0001
0.545840690622,0.995306200001,0.0001
0.46131977824,0.995299000001,0.0001
0.518849969583,0.995292400001,0.0001
0.342209784997,0.995284600001,0.0001
0.242242191074,0.995276500001,0.0001
0.404992553909,0.995268100001,0.0001
0.343128465314,0.995247400001,0.0001
0.410047621523,0.995215900001,0.0001
0.486138270893,0.995208700001,0.0001
0.656928181758,0.995201500001,0.0001
0.638134769257,0.995193700001,0.0001
0.35262311937,0.995187100001,0.0001
0.549335509359,0.995179900001,0.0001
0.30319466159,0.995171800001,0.0001
0.370577463945,0.995138800001,0.0001
0.514710519521,0.995132200001,0.0001
0.574966885981,0.995124700001,0.0001
0.360045350983,0.995114200001,0.0001
0.238395405853,0.995107600001,0.0001
0.319406786473,0.995100100001,0.0001
0.473757936616,0.995092900001,0.0001
0.350025540928,0.995077600001,0.0001
0.358237475291,0.995062300001,0.0001
0.465679772906,0.995055400001,0.0001
0.462112619011,0.995046100001,0.0001
0.44019433283,0.995030500001,0.0001
0.338302342947,0.995004400001,0.0001
0.277610637344,0.994997500001,0.0001
0.501539832942,0.994989100001,0.0001
0.401034847232,0.994981600001,0.0001
0.451239252037,0.994950700001,0.0001
0.59710039955,0.994943500001,0.0001
0.409111456036,0.994936900001,0.0001
0.197848530788,0.994928800001,0.0001
0.258685505027,0.994921600001,0.0001
0.362622987133,0.994915000001,0.0001
0.355129277662,0.994907200001,0.0001
0.274241327374,0.994891000001,0.0001
0.462845307147,0.994875400001,0.0001
0.35686856648,0.994852300001,0.0001
0.483281599185,0.994835800001,0.0001
0.46132564244,0.994777600001,0.0001
0.448070316378,0.994746700001,0.0001
0.443907912829,0.994723000001,0.0001
0.539902457422,0.994715800001,0.0001
0.536283751452,0.994707400001,0.0001
0.472476307229,0.994698700001,0.0001
0.309266619772,0.994690600001,0.0001
0.406443045825,0.994667800001,0.0001
0.439539986652,0.994652200001,0.0001
0.431338370576,0.994627600001,0.0001
0.373196510029,0.994618000001,0.0001
0.221884674782,0.994611400001,0.0001
0.382372651523,0.994603900001,0.0001
0.448074386392,0.994556200001,0.0001
0.379655370823,0.994549600001,0.0001
0.543556636665,0.994541200001,0.0001
0.386798504156,0.994524100001,0.0001
0.319190112967,0.994517200001,0.0001
0.520468815878,0.994495000001,0.0001
0.458089347558,0.994488400001,0.0001
0.323188999978,0.994481200001,0.0001
0.124088391012,0.994471900001,0.0001
0.501581191324,0.994464700001,0.0001
0.404430340785,0.994455400001,0.0001
0.31275036281,0.994447000001,0.0001
0.450092159754,0.994438300001,0.0001
0.315692664087,0.994430200001,0.0001
0.637103098011,0.994422700001,0.0001
0.347186622922,0.994412800001,0.0001
0.399942065676,0.994405600001,0.0001
0.445479000935,0.994398100001,0.0001
0.386126454728,0.994374700001,0.0001
0.36558368783,0.994366600001,0.0001
0.301852545112,0.994358200001,0.0001
0.476684694732,0.994326700001,0.0001
0.55171986335,0.994319200001,0.0001
0.410967427563,0.994297300001,0.0001
0.251753909577,0.994290400001,0.0001
0.438272915333,0.994282900001,0.0001
