mean_loss,epsilon
0.223102084488,0.999993025
0.146160798908,0.99996175
0.14351308538,0.9998545375
0.137098687703,0.9997948
0.128294845659,0.999726175
0.116852101662,0.99964225
0.131684233838,0.999627175
0.134514152046,0.999604675
0.122653937053,0.99939295
0.0957325682494,0.9993926125
0.110543915659,0.9993147625
0.115169113762,0.999149725
0.0909816692519,0.9991417375
0.109095385586,0.999087175
0.115449143279,0.9989977375
0.0998380281534,0.9989387875
0.104092282062,0.9989162875
0.0860693775353,0.9986631625
0.0858578139384,0.99848575
0.0833298115552,0.9984154375
0.0703726287279,0.9982973125
0.0776415850351,0.998176375
0.0892604649183,0.998164
0.076145129479,0.99788005
0.0760125011967,0.9977647375
0.0714591106374,0.9976868875
0.0742499949748,0.9976591
0.0710527346836,0.99738415
0.0554323084023,0.9973338625
0.0601490328032,0.9972186625
0.0882005269405,0.9971687125
0.0741057364774,0.997093225
0.0688895528334,0.9970674625
0.0587645913991,0.9970661125
0.0531353331539,0.997043725
0.0663909231574,0.996762250001
0.0602980893325,0.996759887501
0.0837060877934,0.996699475001
0.0517003795001,0.996690025001
0.0979832226137,0.996662237501
0.0628531064573,0.996574600001
0.066495958252,0.996510362501
0.0605445922155,0.996306287501
0.0631899466118,0.996140237501
0.0585964666169,0.996071950001
0.0814888536033,0.996061712501
0.0627985249818,0.995917037501
0.0671114303389,0.995865512501
0.0542647154308,0.995834687501
0.0646933126147,0.995624200001
0.0656726590214,0.995569525001
0.066936228385,0.995529587501
0.0468135978382,0.995526662501
0.0667176411672,0.995373437501
0.0679256165958,0.995350825001
0.078558127079,0.995326750001
0.0503240275593,0.995326637501
0.0590181874497,0.995220662501
0.0629779345668,0.995133812501
0.0460395573501,0.995129312501
0.0639475355325,0.995111425001
0.0665798655563,0.995017712501
0.067238123495,0.994948637501
0.0455608113302,0.994926812501
0.0591299337657,0.994783600001
0.106822567221,0.994778762501
0.0593424961982,0.994733537501
0.0637521060612,0.994668850001
0.0497120284821,0.994632962501
0.0643528153349,0.994497737501
0.0617517563984,0.994431587501
0.0564139572759,0.994242925001
0.0641246359988,0.994235275001
0.0523583706967,0.994169125001
0.0611349008438,0.994134925001
0.0718562646077,0.994089137501
0.0632605232147,0.994031200001
0.0585726222602,0.993965050001
0.0541685744121,0.993843212501
0.0632486632054,0.993836462501
0.0565982252827,0.993699212501
0.0726470188909,0.993647125001
0.0557556108116,0.993252812501
0.050656291822,0.993223225001
0.0406880607602,0.993218387501
0.0570689039448,0.993159662501
0.0399344505109,0.993156737501
0.0564597740638,0.993098687501
0.0599611284327,0.993083387501
0.0402424324712,0.993082937501
0.0565446048495,0.993055037501
0.0597973883918,0.993021062501
0.058904247432,0.992915762501
0.0640638341753,0.992795275001
0.0390129833341,0.992793250001
0.0507592949781,0.992777500001
0.0513239349042,0.992764562501
0.0608844992625,0.992701562501
0.0547824551876,0.992584337501
0.0537262645877,0.992571512501
0.0534038360392,0.992527637501
0.0469626438047,0.992416037501
0.0525226767561,0.992391062501
0.0517080884198,0.992364512501
0.0544127766171,0.992249875001
0.0521984683328,0.992079662501
0.0551626219457,0.992011600001
0.043662258693,0.991977850001
0.0416170725512,0.991977625001
0.0544621006246,0.991899887501
0.0642206790856,0.991806512501
0.0566298763227,0.991782100001
0.0603942966437,0.991697725001
0.0541650426841,0.991617737501
0.0413773316189,0.991613575001
0.05183848516,0.991451350001
0.0492128885197,0.991409837501
0.0477318269907,0.991361912501
0.0383570133557,0.991343012501
0.0571844352883,0.991250987501
0.0367433039291,0.991248737501
0.0468518030766,0.991211387501
0.0791143261288,0.991203737501
0.0392820142281,0.991194062501
0.0368190409163,0.991182475001
0.0580427963776,0.991145350001
0.0609784780333,0.991115537501
0.0524041203447,0.990847562501
0.0534200810144,0.990719200001
0.0593824005206,0.990685112501
0.056514958827,0.990647875001
0.0408902867823,0.990643150001
0.0601261888882,0.990527387501
0.0598126876361,0.990385975002
0.0582036089419,0.990316225002
0.039369623494,0.990314987502
0.0505539672935,0.990121150002
0.0361936075005,0.990103037502
0.0626931235002,0.990045100002
0.0347784744101,0.990044537502
0.0583101351858,0.989899075002
0.0358092311902,0.989889512502
0.0531155297606,0.989754062502
0.0480846398245,0.989719525002
0.0348434460789,0.989715475002
0.0506778728409,0.989664175002
0.0707494727489,0.989631662502
0.0468764598119,0.989591725002
0.0330649020118,0.989587900002
0.0798618312768,0.989584975002
0.0482255790024,0.989405875002
0.0454848747971,0.989360087502
0.0496699368737,0.989117875002
0.107992254734,0.989111350002
0.0459550880959,0.989002450002
0.0470972597054,0.988937987502
0.0462184543386,0.988831225002
0.0428273558914,0.988794212502
0.0348371853058,0.988788362502
0.0620030354506,0.988783300002
0.070248443858,0.988747300002
0.0583981275319,0.988653925002
0.0529368162604,0.988503512502
0.0489239251701,0.988432187502
0.0558998456038,0.988296850002
0.0397982351594,0.988252412502
0.0476966405239,0.988144975002
0.0497816962409,0.987981962502
0.0436070890643,0.987960475002
0.0545201132502,0.987952600002
0.0363327346816,0.987949000002
0.0529862717703,0.987923687502
0.0548249696843,0.987816137502
0.0596058501416,0.987759212502
0.0870035557543,0.987747962502
0.0901262779468,0.987745600002
0.0400194395348,0.987745487502
0.0502942382432,0.987652225002
0.0471088264893,0.987606775002
0.0296104671868,0.987605537502
0.0551133879566,0.987555925002
0.0317246708315,0.987555250002
0.0549674633285,0.987517900002
0.0491680910545,0.987421937502
0.0412898858322,0.987364450002
0.0467342758169,0.986924350002
0.0523882423555,0.986876987502
0.0484060391923,0.986857975002
0.0363712536759,0.986781475002
0.0503765373101,0.986551862502
0.0480284796808,0.986435537502
0.0445265746576,0.986383112502
0.0531032994431,0.986331587502
0.0412957848433,0.986284562502
0.0408985926194,0.986229437502
0.0482275866394,0.986109625002
0.0352271486979,0.986109512502
0.0339511504921,0.986108500002
0.0367328058457,0.986076887502
0.0468228477909,0.985990712502
0.0488735202037,0.985965512502
0.0427706830627,0.985921862502
0.0454800966342,0.985818587502
0.0350366091811,0.985817237502
0.0429239029827,0.985804300002
0.0353167274615,0.985754575002
0.0466338610631,0.985665362502
0.0426275822786,0.985611587502
0.059790403406,0.985560287502
0.0437890229828,0.985546562502
0.057694112505,0.985495150002
0.0527780710814,0.985467250002
0.0336305842946,0.985462525002
0.0426540727503,0.985418425002
0.0485830093732,0.985373312502
0.0486976867706,0.985120862502
0.0535955489166,0.985007350002
0.0663482712777,0.984990362502
0.0438331920799,0.984634862502
0.0566335259688,0.984617087502
0.0371963811374,0.984587950002
0.0401986598336,0.984571637502
0.0454689948096,0.984510325002
0.0430452122279,0.984461950002
0.0374063967463,0.984416162502
0.0579665993583,0.984361150002
0.0680303712657,0.984315812502
0.0532751714694,0.984137725002
0.0441024178865,0.983927125003
0.0378361133323,0.983892700003
0.0510499504256,0.983835325003
0.0514088017895,0.983663762503
0.0474771851942,0.983623487503
0.0332837781024,0.983622925003
0.0460658886541,0.983599750003
0.0318866261565,0.983591087503
0.0447115311458,0.983568587503
0.0399053088256,0.983567462503
0.0472044786623,0.983557000003
0.044067127711,0.983289362503
0.0442985052348,0.983265287503
0.0498255430049,0.983243462503
0.0546466089221,0.983117800003
0.0421604028977,0.983105875003
0.0470969132157,0.983080112503
0.0475551527364,0.982850725003
0.0430473231564,0.982818887503
0.0679186861471,0.982802462503
0.0521219458153,0.982756450003
0.0490185129432,0.982678037503
0.0401800317297,0.982503437503
0.0442586428091,0.982382050003
0.0432518035623,0.982042750003
0.0235578474151,0.982042300003
0.0387081226396,0.982010350003
0.0309036577237,0.982000225003
0.0475002508382,0.981968500003
0.0405384183781,0.981915625003
0.0497896544918,0.981676900003
0.0323817986846,0.981675550003
0.0559432947869,0.981530650003
0.0431830806141,0.981340975003
0.0283816160841,0.981337375003
0.0476847161442,0.981260762503
0.04447277072,0.981176725003
0.0482307209934,0.981124750003
0.0480043219362,0.981069512503
0.0399389918564,0.981040825003
0.0646551057677,0.981029012503
0.0373686297784,0.980906275003
0.0538857776193,0.980895137503
0.0483435233986,0.980771500003
0.0830326962806,0.980764187503
0.0468762343771,0.980550437503
0.0308327896877,0.980550212503
0.0293633118499,0.980543125003
0.0473583491749,0.980429387503
0.0447923318845,0.980238587503
0.0407391007126,0.980226550003
0.0469650123845,0.980219237503
0.0425512559929,0.980144200003
0.0458128033279,0.980093575003
0.0644229446924,0.980069387503
0.0379773583979,0.980039012503
0.0480750505025,0.979944062503
0.0426704957888,0.979925387503
0.0300869947635,0.979922575003
0.0482315813806,0.979892762503
0.0447658208935,0.979845962503
0.0446866360143,0.979827062503
0.0283687317072,0.979817950003
0.0411356129019,0.979679575003
0.0348171858023,0.979658762503
0.048963377976,0.979604875003
0.082526598326,0.979602512503
0.0457678690102,0.979287175003
0.0294263892967,0.979269850003
0.0488062479323,0.979255787503
0.0470801226573,0.979248925003
0.0472937666065,0.979176025003
0.0446597224139,0.979158700003
0.0394508376708,0.979107850003
0.0468710294762,0.978976000003
0.0425841732457,0.978613750003
0.0416735998153,0.978572350003
0.043892155353,0.978472225003
0.04926985201,0.978445450003
0.0464968504989,0.978397300003
0.0423691428606,0.978306175003
0.0275588352848,0.978292112503
0.0538366508912,0.978224162503
0.0449699414424,0.978134387503
0.02309787185,0.978133937503
0.0233572977322,0.978133825003
0.0371173927623,0.978104350003
0.0447369260935,0.978051137503
0.0563215541118,0.978011200003
0.0456092800329,0.977791262503
0.0446752733314,0.977693837503
0.0624528106173,0.977673812503
0.0366857354415,0.977610250003
0.0433346115589,0.977591237504
0.0406728533366,0.977568962504
0.0487118517997,0.977549950004
0.0513122674389,0.977537350004
0.0400894997946,0.977513050004
0.046461997426,0.977225275004
0.0479241802422,0.977202775004
0.0345570830771,0.977179825004
0.0307027220228,0.977178812504
0.0538996651768,0.977127850004
0.0449600503744,0.976956287504
0.0274538073848,0.976948637504
0.0699363207523,0.976942337504
0.0331744389438,0.976871462504
0.0367373242329,0.976818700004
0.0582006160418,0.976790687504
0.0370138875673,0.976638025004
0.0465845301962,0.976565012504
0.042100965289,0.976058425004
0.0454899383736,0.975868412504
0.0512512427893,0.975822400004
0.025106142797,0.975820825004
0.0392855520342,0.975717662504
0.0297321340685,0.975717437504
0.0362123496461,0.975673787504
0.0416891793773,0.975636212504
0.0404899970893,0.975450025004
0.0446194280912,0.975338987504
0.0411039206957,0.975227950004
0.0360939075538,0.975179687504
0.0447234335207,0.975115562504
0.0360013556787,0.974955812504
0.0302673206519,0.974837575004
0.0421094014347,0.974612012504
0.0350821274768,0.974595025004
0.0402302486888,0.974573762504
0.0416892577727,0.974426950004
0.0379595175124,0.974351125004
0.0459716109979,0.974299262504
0.0402380975617,0.974203412504
0.0573298239716,0.974194862504
0.062259166698,0.974191150004
0.0509841969464,0.974041300004
0.0455686796342,0.973873450004
0.0486745594902,0.973860175004
0.0924608802535,0.973844537504
0.0501882100582,0.973801450004
