epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,1495,-872461,-583.585953177,-16.6562507939
2,2851,-1550493,-543.841809891,-26.3051356794
3,3760,-2004997,-533.243882979,-20.1463496897
4,4067,-2158485,-530.731497418,-15.2252561836
5,5460,-2854971,-522.888461538,-11.9796315731
6,6228,-3238981,-520.067597945,-12.3766017488
7,6649,-3449500,-518.799819522,-11.4167414611
8,6587,-3418499,-518.976620616,-11.2007517688
9,6875,-3562498,-518.181527273,-10.5121386713
10,7134,-3691985,-517.519624334,-10.312782332
11,7125,-3687485,-517.541754386,-10.1498696737
12,7432,-3840989,-516.817680301,-9.80716156547
13,7261,-3755496,-517.214708718,-9.96863839248
14,7488,-3869000,-516.693376068,-10.0682763784
15,7522,-3885995,-516.617256049,-10.0233009353
16,7596,-3922998,-516.455766193,-9.73592064835
17,7681,-3965486,-516.272099987,-10.2149492669
18,7740,-3994991,-516.14870801,-10.1295926592
19,7593,-3921498,-516.462267878,-9.91127485304
20,7673,-3961498,-516.29062948,-10.1064661614
21,7611,-3930500,-516.423597425,-9.86545631478
22,7650,-3949996,-516.339346405,-10.0471526138
23,7792,-4020990,-516.040811088,-10.3590938896
24,7488,-3868988,-516.691773504,-10.2392659956
25,7466,-3857993,-516.741628717,-10.2675113345
26,7755,-4002495,-516.117988395,-10.1705195515
27,7708,-3978999,-516.216787753,-10.6015538614
28,7813,-4031489,-515.997568156,-10.4862653098
29,7658,-3949983,-515.798250196,-10.3790180444
30,7687,-3968487,-516.259529075,-10.5662644856
31,7682,-3964993,-516.140718563,-10.7140099681
32,7919,-4084488,-515.783305973,-10.3681999185
33,7752,-4000999,-516.124742002,-10.3356587626
34,8048,-4147990,-515.406312127,-10.4243028495
35,7936,-4092997,-515.75063004,-10.6401137253
36,7832,-4040984,-515.958120531,-10.3412552573
37,7791,-4018500,-515.787447054,-10.1967704379
38,7760,-4003990,-515.978092784,-10.4511202762
39,7680,-3964987,-516.274348958,-10.2487592836
40,7693,-3971500,-516.248537632,-10.2238427344
41,7725,-3984488,-515.791326861,-10.0364505865
42,7756,-4002985,-516.114620939,-10.1369648549
43,7460,-3854987,-516.754289544,-10.2930116919
44,7634,-3941997,-516.373722819,-10.3302351298
45,7730,-3989992,-516.169728331,-10.3987738352
46,7702,-3974985,-516.097766814,-10.4744729301
47,7684,-3965994,-516.136647579,-10.3611520945
48,7537,-3889492,-516.053071514,-9.98309922023
49,7551,-3896488,-516.02277844,-10.2729273906
50,7540,-3894993,-516.577320955,-10.323031624
51,7599,-3923487,-516.316225819,-10.4047507859
52,7606,-3927986,-516.432553247,-10.4051367433
53,7704,-3976978,-516.222481828,-10.7010049172
54,7656,-3952987,-516.325365726,-10.4423514129
55,7662,-3955993,-516.313364657,-10.2911561408
56,7692,-3969994,-516.119864795,-10.5003244583
57,7715,-3981495,-516.071937784,-10.5284037517
58,7768,-4008997,-516.091271885,-10.4667854333
59,7872,-4060993,-515.878175813,-10.6953393758
60,7893,-4069497,-515.583048271,-10.6160847315
61,7836,-4042989,-515.950612557,-10.564988663
62,7836,-4042994,-515.951250638,-10.1277734189
63,7883,-4066496,-515.856399848,-10.1416927596
64,7852,-4051000,-515.919510953,-10.2702078889
65,7914,-4081992,-515.793783169,-10.4919808177
