epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,209,47150,225.598086124,0.892948784661
2,226,116300,514.601769912,1.77440023016
3,177,73025,412.570621469,2.2073254028
4,216,104325,482.986111111,2.91264169722
5,175,88925,508.142857143,3.27926378391
6,179,111425,622.48603352,3.85015918259
7,129,93400,724.031007752,4.12808880433
8,141,98550,698.936170213,4.62265274405
9,135,118300,876.296296296,5.16587583579
10,89,106575,1197.47191011,5.55395970866
11,128,110425,862.6953125,5.7188695971
12,169,133625,790.680473373,6.11627314054
13,134,234350,1748.88059701,6.25988318369
14,137,364850,2663.13868613,6.64805120056
15,180,367650,2042.5,7.3162930888
16,151,154075,1020.36423841,7.82827542385
17,164,132300,806.707317073,7.82253482196
18,165,114925,696.515151515,7.80866141364
