epoch,num_episodes,total_reward,reward_per_epoch,mean_q
1,1211,41100,33.9388934765,0.87394037215
2,1156,33500,28.9792387543,0.775226406027
3,1224,42700,34.885620915,0.722326658908
4,1290,50800,39.3798449612,0.686535519082
5,1323,55100,41.6477702192,0.659343757331
6,1361,58300,42.8361498898,0.643161328621
7,1448,67200,46.408839779,0.647736176103
8,1621,95500,58.9142504627,0.720641779769
9,1846,121200,65.6554712893,0.823513292372
10,1691,103300,61.0881135423,0.852491400205
11,1808,115100,63.6615044248,0.874632846508
12,2040,142300,69.7549019608,0.886799576692
