mean_loss,epsilon,learning_rate
1.20238465636,0.99999775,5e-05
0.46113226321,0.999991675,5e-05
0.401080084468,0.99998605,5e-05
0.427454386592,0.9999811,5e-05
0.354130457279,0.9999757,5e-05
0.381587177863,0.9999703,5e-05
0.503086005354,0.999954325,5e-05
0.38137614249,0.99994915,5e-05
0.573508526631,0.999931375,5e-05
0.507777035762,0.999926425,5e-05
0.387489825569,0.9998983,5e-05
0.645933681891,0.9998929,5e-05
0.360615909273,0.99988705,5e-05
0.570713668931,0.999880975,5e-05
0.284262171164,0.999876025,5e-05
0.431682958,0.9998704,5e-05
0.402885285674,0.999857125,5e-05
0.39043993036,0.99985195,5e-05
0.425258561054,0.999846325,5e-05
0.352420288508,0.99984025,5e-05
0.306429963732,0.99983485,5e-05
0.316980040756,0.99982945,5e-05
0.518507038099,0.9998245,5e-05
0.335836695456,0.9998191,5e-05
0.488225559382,0.999802675,5e-05
0.440841973416,0.999797275,5e-05
0.438757923624,0.999791875,5e-05
0.437973017685,0.999784,5e-05
0.462142494612,0.9997615,5e-05
0.376949513929,0.99975655,5e-05
0.344374124193,0.999750475,5e-05
0.510704995832,0.999744625,5e-05
0.667654421593,0.999738775,5e-05
0.672101628178,0.999732925,5e-05
0.408430920206,0.9997264,5e-05
0.347388513313,0.999720775,5e-05
0.42075807159,0.999714925,5e-05
0.553282849621,0.999709525,5e-05
0.42837364276,0.999704125,5e-05
0.379545881402,0.999698275,5e-05
0.513145838007,0.99968635,5e-05
0.506545901945,0.999679375,5e-05
0.701294501583,0.999674425,5e-05
0.177265549416,0.999668575,5e-05
0.358635509493,0.999663625,5e-05
0.616220237749,0.999658225,5e-05
0.425287840835,0.999650125,5e-05
0.441655917793,0.999645175,5e-05
0.540376380199,0.9996382,5e-05
0.419900762712,0.9996319,5e-05
0.394981683157,0.999624925,5e-05
0.588438930418,0.999619525,5e-05
0.340351859551,0.9996139,5e-05
0.405089268015,0.9996085,5e-05
0.385971100805,0.9996013,5e-05
0.486228211734,0.99959635,5e-05
